2639296	ucdt	MG-A1 アーバレスト：銅メダル
2675904	ucdt	The Honeybadger Vehicle Decal
2829572	ugdt	kmoyer - test gun
2938536	ucdt	武器のリロード時間を0.2秒短縮します。
3067516	ucdt	Retrieve data.
3073012	ucdt	PLACEHOLDER WEAPON NAME
3351148	ucdt	Expert Launcher Banner
3361867	ucdt	Applies a decal to your vehicle. NC use only.
3372743	ucdt	NS-15 "エンデバー" マシンガン
3421238	ucdt	ターン、ロール、敏捷性を改良します。 (前のランクより高い効果があります)
3423464	ucdt	ガンナーキルシェア - ドロップポッド
3505127	ucdt	分隊リーダーシップ
3547643	ugdt	Auraximas: Hadley
3566505	ucdt	スコア
3822220	ucdt	持ち運べるF.U.S.E.(対人)を1つ増加させる。
3916918	ucdt	NS-60 火炎放射器：銅メダル
4234178	ucdt	ACE Tool - Turret：銅メダル
4376735	ucdt	This gravity pad lets you move up and down, and do it quickly. Simply step on the pad and you will ascend or descend in the direction of the flowing particles.
4377775	ucdt	Amerish Scrub Vehicle Camo
4387352	ugdt	Static Arctic Weapon Camo
4392764	ucdt	地域
4414651	ugdt	Ashtiger Vehicle Camo
4547595	ucdt	An uncommon liquid-like substance with intricate conductive qualities.
4573804	ucdt	10% 経験値ブースト
4593374	ucdt	メンバーの昇格、降格
4614870	ucdt	<font color="#7FF4FF">[/re]gionsay </font>- Sends a text message to all allies in your current region.  Your current region is noted on the left side of the main screen above the map.
4669484	ucdt	武器のリロード時間を0.5秒短縮します。
4720349	ucdt	Perfcirc Camo
4826084	ucdt	Applies a decal to your vehicle. All factions can use this decal.
4841895	ugdt	STORM BUOY
5042024	ucdt	オールアクセスメンバーシップ
5045836	ucdt	Celebrate eight years of PlanetSide 2 with this special bundle. Note: Bundle contains weapons and cosmetics for all empires. Boost is only available to the character who purchased the bundle.
5100230	ucdt	NS-66 Punisher：銅メダル
5102568	ucdt	Share your love with the Love Bomber Horn. All factions can use this gear.
5392687	ucdt	ナナイトオートリペアシステム 1
5404723	ucdt	Sniper: Deal a total of 50,000 damage
5408011	ucdt	エンジニア: タクティカル装備
5692652	ucdt	Killing an enemy has a 12% chance to reduce the minimum cone of fire of you and your squadmates within 25 meters by 30% for 4 seconds. MAXes can equip and trigger this implant, but cannot receive the buff it offers.
5730971	ucdt	A festive blue cap woven with Auraxium fibers. <br><font color="#2af72a">+50% xp when worn</font><br><font color="#FF0000">This item is only usable during the winter holiday season.</font>
5746893	ugdt	O2-7 (7倍)
5785670	ucdt	ファイアストーム
5827656	ucdt	Thank you for being a member. You now receive Members Only mission rewards.
5890435	ucdt	必要なアウトフィットロイヤルティ - ランク 10
5919759	ucdt	5 Years of Liberty Armor Decal
5939547	ucdt	武器の最大弾薬容量を17発増加させる。
6081400	ucdt	NC12 Sweeper：金メダル
6256017	ucdt	Kill Marks Vehicle Decal
6266753	ucdt	リロードスピード 4
6301696	ugdt	Mosquito Death From Above Glass Decal
6329828	ucdt	Skyguard Gun
6345518	ugdt	Reaver Glitch Horn
6457191	ucdt	<font color="#00FFAA">Knightly:</font> We didn't care so much about weapons of war, but more about strengthening the will of our people. Or maybe I just miss the way things used to be.
6561781	ugdt	10-Year Loyalty Banner Frame
6704529	ucdt	コンカッショングレネード
6987405	ucdt	リロードスピード 3
7092567	ugdt	TX4 タイラント
7180888	ugdt	MACS Armor Decal
7199127	ucdt	武器の最大弾薬容量を14発増加させる。
7376076	ucdt	Hossin Liberation
7396785	ucdt	As you earn <font color="#7FF4FF">EXPERIENCE</font> you will earn <font color="#E88127">CERTIFICATION POINTS</font>
7511375	ugdt	FOG Vehicle Decal
7597971	ugdt	M20-W Appaloosa
7734604	ucdt	VEHICLE TEST ITEM: Reuse as needed.
7765473	ucdt	Valentine's Day 2025
7782577	ugdt	Cadet 1 Decal
7872131	ucdt	ペイロード
7970252	ucdt	Title awarded for participating in the January 2015 world record smashing event.
7978361	ucdt	<font color="#00FFAA">FL-34:</font> Hey there, slick. So, you're helping Coordinator Dustypants with his little Oshur expedition? That's great news for us both because it's an opportunity for fun and profit! Mostly fun for you and profit for me, but it is what it is.
8005190	ucdt	Reaver Decal
8045133	ucdt	フラググレネードと一般的な爆発によるダメージを50%減少させます。
8059506	ucdt	VS Phaseshift VX-S + Cert
8074851	ucdt	Apply the Indar Scrub camo pattern to your vehicle. All factions can use this gear.
8103574	ucdt	近接攻撃で敵を殺すと、HPが200回復します。この効果はクイックメレーアタックでは発生しません。
8140065	ugdt	Bamboo Camo
8326486	ucdt	AF-18 ストーカー AE：銀メダル
8432929	ucdt	Substation Coral
8514859	ucdt	NS-11Aは、ほぼすべての状況に対応できるカスタマイズ可能な武器システムとして設計されています。この亜種バージョンは、ブラック仕上げの上に高級な炎が特徴です。このNS製武器はすべての帝国で使用可能。
8580020	ugdt	Prowler Horn of Liberty
8606739	ucdt	アンタレス LC：オーラキシウムメダル
8657503	ucdt	Learn about the Terran Republic's quest for order.
8698698	ucdt	<font color="#00FFAA">Field Officer Knightly</font> With Esamir's Biolabs destroyed it's been a logistical nightmare getting all these plants to our researchers before they wither.
8801686	ucdt	インフィニットルーターが敵の爆発物を見つけ、その情報を近くの友軍の兵士と共有することができます。
8804133	ugdt	Daum Title 5
8815076	ucdt	Applies a camo to your armor, weapon or vehicle. NC use only.
8834800	ucdt	ブラボー分隊用ウェイポイント
8936270	ucdt	ヴァルキリーの武器や装飾品をセット割引価格でゲットしよう!
8999486	ucdt	Eliminate the enemies around the control point!
9003593	ucdt	レーザーサイトは、武器の腰だめ精度を33%向上させます。
9171317	ucdt	[%s]を押し続けてドアロックをハック
9175067	ucdt	ライトアサルト: 250人の敵兵士をキル
9206774	ucdt	Ammunition Package：金メダル
9232416	ucdt	Spawn a Colossus Tank from the terminal.
9414314	ucdt	Considerate
9558623	ucdt	車両ガンナーで移動する(メートル)。
9566403	ugdt	Esamir Hearts Armor Camo
9585646	ucdt	The weapon's muzzle flash and noise generation is reduced, and the player no longer appears on the minimap when firing. In exchange, the weapon's damage falls off 20 meters sooner, and bullet velocity is reduced by 15%.
9740375	ucdt	Blackshard Iridium Mine
9748355	ucdt	Specialize your player-made bases by using a variety of tactical modules. Unlocks construction schematics that create shields, repair, sound the alarm, and more.
9788928	ucdt	敵の輸送部隊が、[*ワープゲート*]から[*facility*]に増援を送るために出発した。  
9827891	ucdt	EREOF
9857909	ucdt	アモ キャパシティ 4
9882052	ucdt	Sunderer Warning Horn
9917213	ucdt	Reduces the acquire timer of the Magrider by 720 seconds.
9961268	ucdt	Raven：オーラキシウムメダル
10016439	ucdt	Bomb Hood Ornament
10036557	ugdt	Cockpit: Cyan Metallic Decal
10039025	ucdt	アモ キャパシティ 2
10206614	ucdt	ウルサ：オーラキシウムメダル
10220348	ucdt	VS Gruff Voice Pack
10445747	ucdt	CQQC
10493090	ucdt	Wyrdwood Shillelagh：オーラキシウムメダル
10532064	ugdt	PS1 Hood Ornament
10583549	ucdt	Hubcaps 003 (DNT)
10626093	ugdt	Abandoned Amp Station
10678998	ucdt	<font color="#00FFAA">Safety Equipment</font> - One of the benefits of Esamir blowing up was the protective equipment and vehicle plating that came from it. We've got enough gear to do quick runs in and out of the energy vortex, but this is a big assignment, so we'll need enough protective equipment to continue operations for months.
10727597	ucdt	ホーン
10859176	ucdt	コンカッショングレネード：オーラキシウムメダル
10897857	ucdt	不明なエラーが検出されました。
10916576	ucdt	クラシフィケーション
10974908	ucdt	Follow your waypoint.
11069320	ucdt	アウトフィットを解散
11125478	ucdt	Adds 6 rounds to the default magazine size.
11136766	ugdt	Rx1 (x1) - T字ドット
11205534	ugdt	"W" フード オーナメント
11338385	ucdt	The9 Placeholder
11422026	ugdt	アフターファイア リブリーザー ヘルメット
11507078	ucdt	Terran Republic (Friendly)
11535759	ucdt	Pulsar VS1
11551428	ucdt	武器の最大弾薬容量を600増加させる。
11588918	ucdt	REQUESTS
11848663	ucdt	Galaxy Vehicle Decal
11917812	ucdt	リロードスピード 3
12236340	ugdt	Flash Pipe Organ Horn
12407691	ugdt	NSX テング
12475761	ucdt	あなたは現在、ファイアチームリーダーです!
12593078	ucdt	コースティックスモーク 4
12771382	ugdt	ファントム VA23
12839057	ucdt	VS Daredevil Voice Pack
12865932	ucdt	Windblown Armor Camo
12929569	ucdt	エンパイア ストレングス
12946961	ucdt	MINUTE
12967438	ucdt	アクティブにすると、5秒かけて乗物を15%修復します。乗物に火災が発生したときに動作した場合、直ちに消火します。22秒に1回使用できます。
13038543	ucdt	設定
13142877	ucdt	武器の最大弾薬容量を24発増加させる。
13234026	ucdt	武器の最大弾薬容量を12個増加させる。
13355389	ucdt	The Skull Helmetは、着用者に不快感を与えるほどの恐怖を引き起こします。VSのみ使用可能。
13363165	ucdt	Comic Book
13792876	ucdt	Enter Outfit Message...
13837614	ucdt	50メートル以内の乗物をキルすると、あなたまたは、あなたの乗物の弾薬を1メモリ分回復し、乗物の最大HPの10%を回復します。<font color="#dc9c36">乗物内で効果があります。</font>
13927811	ucdt	Nanoweave Armor 4
14071264	ucdt	ハービンジャー 5
14078634	ugdt	Heat Dispersion Module
14150532	ugdt	Light Wave Weapon Camo
14168072	ucdt	クイック使用
14252909	ucdt	ギャラクシー：パインフォレスト
14286702	ucdt	G40-F レンジャーはアンチエアーフラックキャノンです。高い仰角範囲を持ち、敵の航空機の近くで炸裂する40mmのフラック弾を発射します。この武器はすべての帝国で使用可能。
14342849	ucdt	Killing an enemy while wielding a melee weapon restores 250 health. This effect does not trigger from quick melee attacks.
14433228	ucdt	ナナイトブースト - 30分
14465903	ugdt	グラディウス
14473698	ucdt	While wielding a beneficial construction module your sprint speed is increased by 13%.
14522607	ucdt	Onatha Satellite A Spawn
14551584	ugdt	モダス ヘルメット
14552153	ucdt	Adds blue chassis lights to the under carriage of the Harasser. TR use only.
14762947	ucdt	<font color="#00FFAA">Representative Nalla:</font> Hello, operative. I miss running point on convoy missions. All I do is coordinate mining operations and hand out portable mining lasers. Mind recording a vid of you tearing up the road in a ground vehicle of your choice?
14820257	ugdt	ドーントレス ヘルメット
14841749	ucdt	フォールアウト ハーデニング 3
14861919	ugdt	Loyal Soldier Camo
14897638	ugdt	Verdure Stripes
14908782	ucdt	Scan Large Fish 30 times
14936075	ucdt	Lucanus Helmet
14940602	ucdt	コックピット：ピンクガラス
14979495	ucdt	Apply the Carbonation camo pattern to your armor. NC use only.
15001163	ucdt	A refined storage system allows the user to draw and holster the weapon more quickly.
15096864	ucdt	アルテミス VX26
15326226	ugdt	Slicewire Weapon Camo
15335924	ucdt	アイドルタイマー 9
15351632	ugdt	ロードスターモジュール 2
15449551	ucdt	Applies a decal to your vehicle. NC use only.
15672847	ucdt	Precision Bomber Airframe
15707196	ucdn	
15743342	ucdt	Apply the Splatter camo pattern to your armor. TR use only.
15770477	ucdt	[*message*] あと [*time*]。
15837630	ucdt	REUSE
15902630	ugdt	エアブレーキ 1
15917805	ugdt	Stargazer Helmet
15977257	ucdt	Increase the amount you repair by 20% for 10 seconds after exiting a vehicle. <font color="#dc9c36">Engineer only.</font>
16038114	ucdt	Mosquito Roll Rate - Level 5
16104159	ucdt	Stripe Armor Camo
16136885	ucdt	Apply the single use Esamir Ice camo pattern to your vehicle. VS use only. Single use camo can only be applied to one loadout one time and must be used on this character.
16242309	ucdt	RAMS .50M：銀メダル
16245389	ucdt	ENABLE 1-CLICK ITEM PURCHASE
16246512	ugdt	Solid Light Tan Camo
16303167	ucdt	Hubcaps VS004 (DNT)
16389272	ucdt	Epsilon Scout Helmet
16516292	ugdt	Combat Chassis
16526581	ugdt	Master Sgt. 3 Decal
16778736	ucdt	MAX以外の全ての兵科で着用可能。NCのみ使用可能。
16938632	ucdt	Apply the Amerish Forest v2 camo pattern to your vehicle. All factions can use this gear.
17026904	ucdt	Switching to your pistol is always faster than reloading your primary weapon.
17071003	ucdt	NS-44 "プライムド・アメジスト" コミッショナー：銅メダル
17173216	ucdt	ギャラクシー ホリデー エルフ ホーン
17253394	ucdt	A duckbill choke causes pellets to spread in a wide, horizontal pattern.
17265748	ucdt	武器の最大弾薬容量を25発増加させる。
17294819	ucdt	NC Eagle Vehicle Decal
17311565	ucdt	Select
17473378	ucdt	Flash Cupid Horn
17549041	ucdt	Expert Launcher Banner
17587018	ucdt	Adds cyan chassis lights to the under carriage of the Magrider. VS use only.
17590492	ucdt	Guardsman 2 Decal
17620477	ucdt	Additional composite plating to complement the look of your Engineer. VS use only.
17883473	ugdt	ロードスターモジュール 1
17904405	ucdt	Life Support System 1 Description (14050) (DNT)
17953461	ucdt	Rebirth
18043913	ucdt	Stiletto：オーラキシウムメダル
18059147	ucdt	Cygnus：銅メダル
18187134	ucdt	DIGT Vehicle Decal
18314000	ugdt	Salvage 5
18368059	ucdt	The [*faction*] has linked to the northwest warpgate +[*points*] VP!
18369188	ucdt	このバントルにはグレイブIPC、オービタルストライクアップリンク、レインフォースメントモジュールが含まれています。すべての帝国でアンロックされます。
18492427	ucdt	Reduces damage from small arms, heavy machine guns, and gatling guns by 20%.
18523361	ucdt	Will you truly allow yourself to lose?
18529533	ucdt	武器の弾薬容量を750発増加させる。
18536477	ucdt	Sergeant 1 Decal
18557678	ucdt	CAS 14-E：銅メダル
18687921	ucdt	Engineer Armor
18731223	ucdt	v0.4.6
18811314	ucdt	Increases the top speed of the Magrider by 2 KPH.
18929381	ugdt	Reaver Glowing Yellow Glass Decal
19066050	ucdt	Earn this service ribbon by defending facilities.
19207156	ucdt	Nano-Armor Cloaking 2
19223297	ucdt	In the Implant Foundry, rank 1 implants you do not currently own can be crafted using ISO-4. ISO-4 is rewarded through event and alert participation, and is gained by breaking down duplicate implants found in Implant Packs.
19243868	ucdt	Innova Placeholder Title 49 Description
19327711	ucdt	<font color="#00FFAA">Facilitator Campner:</font> Mission complete, operative. Once violence has ceased in your vicinity, your presence is needed to investigate heat signatures that are now marked on your map.
19339270	ucdt	Gold Sunderer Hood Ornament を追加して、地上車両をカスタマイズする。
19462964	ucdt	Adds chassis lights to the under carriage of the Chimera. NSO use only. <font color="#dc9c36">Color of light changes based on your current faction.</font>
19536949	ucdt	Praetor Umatherin is located on Sanctuary in the Vanu Sovereignty embassy off of the basement area.
19547341	ucdt	Change the quality and distance that you will see higher quality models before they switch to lower detail models.
19567075	ucdt	NSX Muramasa
19573567	ucdt	The Kindred carbine fires high caliber rounds quickly on trigger press, and then settles into a more rhythmic firing rate after a short time. For TR use only.
19594485	ucdt	良くない名前
19606686	ucdt	このコマンドはサポートされていません。 /[*command*]
19723789	ucdt	<font color="#00FFAA">FL-34:</font> We need you to collect schematics from a couple of enemy facilities. Ideally during a skirmish as to avoid drawing additional attention, but I'll leave the details up to you.
19818206	ucdt	11-Year Loyalty Banner
19860663	ucdt	Conduit stolen by %0
19955469	ucdt	Increases total Concussion Grenade capacity
20038202	ucdt	リロードスピード 1
20066131	ucdt	Reaver Glowing Blue Glass Decal
20072115	ucdt	This empire specific edition of Nanite Systems' HS/NV scope has no magnification, but provides high contrast illumination of nearby soldiers.
20152766	ucdt	Single Use Pine Forest Weapon Camo
20181099	ucdt	NC-9 A-トロス：リボン
20287522	ucdt	M2 Mutilator (右手)
20458171	ucdt	マジで、これはヤバいセールだって!
20469087	ucdt	あなたの近くにプレイヤーはいません。
20469931	ucdt	Lightning Lumifiber Trim 3
20622791	ugdt	Covert Drop 4
20649913	ucdt	The President：リボン
20663112	ucdt	Further reduces the reuse timer of the EMP Spiker.
20707009	ucdt	Meteor：金メダル
20775581	ucdt	10% 経験値ブースト
20794311	ucdt	E
20800707	ucdt	Celebrate the new year with this vehicle horn!
20825818	ucdt	VOGU Armor Decal
20931694	ucdt	イクイノックス VE2：銅メダル
20939405	ucdt	Indar Plateau
20992380	ucdt	ギャラクシー A30 ウォーカー [上部]
21012801	ucdt	Valentine's Day 2024
21217439	ucdt	Adds white chassis lights to the under carriage of the Sunderer.
21228728	ucdt	Changes the color of the vehicle's contrails.
21263459	ucdt	Zealot Overdrive Engine 2
21322184	ucdt	PSA-01 Hammerhead AMR：金メダル
21366556	ucdt	End of Summer Event
21458326	ucdt	分隊の招待は時間経過で無効になりました。
21483383	ucdt	ACQUIRE >
21525365	ucdt	Warning! The area has been targeted for a Glaive ionized artillery strike!
21535440	ucdt	Lets everyone around you know that a trip in your Galaxy is comperable to a luxury cruise.
21541810	ugdt	Legacy - Enhanced Targeting 2
21579138	ucdt	Alkali Storage
21598120	ucdt	Establish uplink to VS antenna.
21604125	ucdt	CRSEL
21851736	ucdt	The Wasp has been fitted with the ability to transport Cortium, as well as numerous performance improvements.
21852658	ucdt	Pulsar LSW：銀メダル
21855711	ucdt	Anti Vehicle Grenade：金メダル
21872050	ucdt	Integrated power cells increase Jump Jet maximum fuel by 40%, and Ambusher Jump Jet's cooldown is reduced by 1 second.
21879686	ugdt	Amerish Fieldplate
21918297	ucdt	Play Test - Saurva - VS
21972085	ucdt	ADMIN: Orbital Strike Gun
22092605	ucdt	Conquest - Hossin
22228643	ucdt	Serviceman 1 Decal
22321427	ucdt	Clear the waters with a loud declaration before splashing in or emit a sonar ping while stalking your enemies below the waves. This horn plays different sounds when above or below the water. All factions can use this gear.
22396785	ucdt	アモ キャパシティ 8
22441232	ucdt	The P2-120 AP is loaded with fast-moving armor piercing rounds that are stronger against armored targets, but have less explosive yield than other projectiles. TR use only.
22461335	ucdt	Tank Mine 2
22529979	ucdt	ギャラクシー M20 ドレイク [後方]
22596717	ucdt	Activate to repair 25% of the vehicle health over 5 seconds. If the vehicle is on fire when activated, it will also immediately extinguish the flames. Can be activated once every 55 seconds.
22626718	ucdt	Billboard 3
22759069	ucdt	兵士
22809581	ucdt	ALERT: HIVE SHIELD UNDER ATTACK, SHIELD INTEGRITY BELOW 100%!
22823094	ucdt	VE-A ラセルタと武器のすべてのアタッチメントをアンロックする。VSのみ使用可能。
22827089	ucdt	Sunderer Transport
23071606	ugdt	Neutral Angular Camo
23094985	ucdt	武器の最大弾薬容量を15発増加させる。
23174382	ucdt	Slayer：銅メダル
23334549	ucdt	Striker AE
23351020	ucdt	This customization adds a Yellow decal to the cockpit glass. NC use only.
23455964	ucdt	A targeting helmet popularized by a platoon of mercenaries claiming to have never missed a shot.
23480730	ucdt	v0.3.9
23508430	ucdt	Amerish Outpost Capture Status
23547096	ugdt	Burger Tank
23554129	ucdt	MGR-A1 Vanquisher: Gold Medeal
23585010	ugdt	5000 ISO-4
23637006	ucdt	CLOSE RANGE AMBUSHER
23680351	ucdt	Tundra Camo
23713110	ucdt	Competitive Advantage
23968720	ucdt	Unghotian Plasmabreaker	
24052747	ucdt	NS-30 バンダル + サート
24099169	ucdt	Title: Kindly
24113681	ucdt	Lasher X2：銅メダル
24120964	ucdt	When activated, a rapidly decaying shield mesh surrounds the soldier and absorbs up to 450 damage; power is recharged by 23% when the operating soldier kills an enemy. This shield passively recharges to full over 36 seconds.
24192718	ucdt	Join a Squad
24275197	ucdt	フォールアウト ハーデニング 4
24432722	ucdt	Searhus Small Outpost 5
24546631	ucdt	Tempest Siphon: 
24575688	ucdt	//// TR Field Commander Welcome, Amerish.
24656946	ucdt	投げる
24916434	ucdt	Wall Hugger Camo
25082896	ucdt	NC spotted!
25096785	ucdt	A scenic cluster of tropical islands which have only recently been rediscovered. Oshur is defined by sandy beaches, dense jungles and cliff-top savannah. Unlike other continents, there are no Warpgates present among the islands, forcing each faction to bring a Flotilla of Exodus Fleet Carriers to bolster their war efforts.<br><br><font size="32">Mythological Etymology</font><br><br><ul><li>Major facilities on Oshur are named after icons of Philippine mythology: Anat, Anlabban, Bago, Binusilan, Dekat, Imbanon, Pilay, Sibo, and Sirinan</li></ul><br><font size="32">Geographical Features</font><br><br><ul><li>Shallow Waters: [PROCESSING]</li><li>Coral Reefs: [PROCESSING]</li></ul>
25141321	ugdt	High Stakes Vehicle Camo
25155014	ucdt	Black Stag Decal
25178703	ugdt	NC Stalwart Voice Pack
25220681	ugdt	1-3YE Helmet
25227965	ucdt	Shotgun Launcher Attachment Description
25461434	ugdt	Sleighbell Tire Trails
25499113	ucdt	The driver of this vehicle has disconnected!
25664499	ucdt	Adds the Drifter style hubcaps to your Harasser. NC use only.
25931792	ugdt	Signifer
25974313	ucdt	The Technological Superiority Pack
25988157	ucdt	Searhus.SO.1
26020253	ucdt	Squad Logistics System
26036868	ucdt	<font color="#00FFAA">Umatherin:</font> That was quite the detective work you did out there, acolyte. Perhaps not as action-packed as you're used to, but valuable none-the-less.
26053482	ugdt	Innova Placeholder Title 14
26113619	ugdt	Charger
26122902	ucdt	NS-60 火炎放射器：銅メダル
26324002	ucdt	Bouncing Betty：銅メダル
26380568	ucdt	Ammunition Package：オーラキシウムメダル
26384072	ugdt	Lumine Edge
26467803	ucdt	Unlocks the Lightning Arrester for your tactical loadout slot. Arresters are resupplied using <font color="#ACE1E5"><u>Campaign</u></font> currency.<br><br><font color="#dc9c36">Single use consumable. Max 1 between resupplies.</font><br>Deploy a device that will redirect and absorb nearby lightning strikes to itself. An absorbed bolt will not harm anything except the device itself. Only 1 Lightning Arrester can be active at a time. <font color="#dc9c36"><br><br>This item expires at the end of the Campaign.</font>
26506270	ugdt	Gold Smiley Face Hood Ornament
26601005	ugdt	Ironclad Weapon Camo
26631788	ucdt	Kill Vanu Sovereignty enemies
26642336	ucdt	Bruiser
26781616	ucdt	60mm：金メダル
26781661	ugdt	Lt. Colonel
26788724	ugdt	Centauri Medic Armor
26855343	ucdt	Unlocked at Battle Rank 19
26857586	ucdt	Equipment terminals are also used to change classes.Interact with an equipment terminal, then select the class you'd like to use from the menu.
Click the Equip button to change into that class.

26904912	ucdt	The NS Patriot Flare Gun fires flares of all shapes and colors. All factions can use this weapon.
26918898	ucdt	Sunderer Excalibur Rims
27058421	ucdt	Adds Lumifiber Trim to the Reaver. NC use only.
27487580	ucdt	Woven Web Armor Camo
27503207	ucdt	Guppy
27569131	ugdt	Lt. Commander 3 Decal
27573659	ucdt	FEATURED ITEM
27579189	ucdt	Intel Bundle
27587516	ucdt	Decal of Japan Vanu Sovereignty Guardians
27589011	ucdt	M77-B：銀メダル
27716972	ugdt	リロードスピード 3
27870553	ugdt	Title: Bounty Hunter
27900811	ucdt	カメレオンモジュール
27942056	ucdt	Killing an enemy while wielding a melee weapon restores 250 health. This effect does not trigger from quick melee attacks.
27948694	ucdt	アモ キャパシティ 3
28166130	ucdt	ブルーシフト：銀メダル
28266309	ucdt	Flying Vehicles
28294374	ucdt	Toggle Join Combat Timer
28352220	ucdt	Nanites constantly repair damage over time at a rate of 8.33% every 5 seconds.  Damage disables auto repair for 8 seconds.
28436706	ucdt	A festive red cap featuring the Terran Republic's logo. <br><font color="#2af72a">+50% xp when worn</font><br><font color="#FF0000">This item is only usable during the winter holiday season.</font>
28555222	ucdt	Adds 15 rounds to the default magazine size.
28851023	ucdt	<font color="#00FFAA">Hadley:</font> I don't see any damage, just graffiti. Enabling the diagnostics system should show us anything in need of manual repairs.
28871811	ucdt	Increases turbo fuel regeneration rate.  An empty fuel tank will refill completely in 22.5 seconds.
29013835	ugdt	Brigadier
29338155	ugdt	Recon Guard
29443278	ucdt	Chrome Pistol Hood Ornament を追加して、地上車両をカスタマイズする。NC専用。
29531896	ucdt	Applies a decal to your armor. NC use only.
29555704	ucdt	Dark Wave
29589979	ucdt	武器の最大弾薬容量を600発増加させる。
29622779	ucdt	SR-200：リボン
29757664	ugdt	Dark Digital Weapon Camo
29781970	ucdt	ユーザー名'[*target*]'は見つかりません。
29784673	ucdt	Snowflake Hood Ornament
29843708	ugdt	Gold Carapace Plating
29907536	ucdt	Allows use of various weapon attachments
30003759	ucdt	Esamir: Cap and Hold
30044864	ucdt	武器の最大弾薬容量を210発増加させる。
30073334	ucdt	Cockpit: Slate Blue Decal
30161910	ucdt	武器の最大弾薬容量を720増加させる。
30235731	ucdt	Spawning vehicles costs resources.
30313273	ucdt	This customization adds a decal to your amor. Usable by all factions.
30536640	ucdt	Speak with Archivist Dolan again
30560964	ucdt	Gear Blitz Vehicle Decal
30765222	ucdt	Liberator Razor Fins
30802801	ucdt	武器の最大弾薬容量を21増加させる。
30926702	ucdt	弾薬プリンター
30953560	ucdt	MANA Anti-Infantry Turret：オーラキシウムメダル
30999365	ucdt	武器の最大弾薬容量を300発増加させる。
31016306	ucdt	Increases the Javelin's drift and slide capabilities.
31058667	ucdt	Resist Shield 4
31066987	ucdt	Conquer Indar
31304622	ucdt	フェニックス AE：オーラキシウムメダル
31357571	ucdt	Mosquito Vertical Thrust - Level 4
31381705	ucdt	6th Anniversary Horn
31644864	ucdt	The Season of Love has begun!
31737292	ucdt	Available through July 27
31749292	ucdt	Apply the single use Amerish Forest v2 camo pattern to your weapon. TR use only. Single use camo can only be applied to one loadout one time and must be used on this character.
31768226	ucdt	VS - Auto-Pistol - Mid - V3 Description(Delete Me -BB)
31807863	ucdt	Increases the turn rate of the aircraft.
31831828	ugdt	Scythe Darkstar Plating
32368168	ucdt	Playtest Biolab TR
32371236	ucdt	フレア VE6：銀メダル
32498109	ucdt	Auraximas 2019
32498577	ucdt	Impossibly good sales, you say?  Nothing's impossible when you're Nanite Ned.
32616132	ucdt	Deploy a temporary jump booster onto the battlefield for 30 seconds. Allies near the booster have greatly increased jump height.<br><br><font color="#dc9c36">Single use consumable. Carry up to 2 on the field between resupplies. This item expires at the end of the Campaign.</font>
32752637	ucdt	Increases outfit resource contributions for 1 Day. Boost can only be used on this character.
32769396	ugdt	グレネード バンドリヤー 3
32882379	ucdt	Apply the Honeycomb camo pattern to your vehicle. NC use only.
32929276	ucdt	4x Scope Attachment 01 description
33184855	ucdt	Regenerates 35 health per second when out of combat for 10 seconds.
33230082	ugdt	Mosquito Holiday Sleigh Bells Horn
